Yas;Departman;Evden_Uzaklik;Egitim_Seviyesi;Egitim_Alani;Cinsiyet;Is_Memnuniyeti;Medeni_Durum;Aylik_Gelir;Onceki_Sirket_Sayisi;Fazla_Mesai;Toplam_Calisma_Yili;Sirketteki_Yil;Son_Terfi_Suresi;Is_Seyahati;Is_Yasam_Dengesi;Is_Seviyesi;Maas_Artis_Yuzdesi;Ortam_Memnuniyeti;Mevcut_Mudurle_Yil;Istifa
48;Satış;7;2;Tıp;Kadın;3;Evli;2655;2;Evet;19;9;7;Sık_Seyahat;3;1;11;4;7;Evet
32;Araştırma ve Geliştirme;2;4;Yaşam Bilimleri;Erkek;2;Bekar;1393;1;Hayır;1;1;0;Nadiren_Seyahat;3;1;12;4;0;Evet
26;Araştırma ve Geliştirme;7;3;Tıp;Erkek;4;Bekar;2570;1;Hayır;7;7;5;Seyahat_Etmiyor;3;1;20;4;7;Hayır
55;Araştırma ve Geliştirme;22;3;Teknik Derece;Erkek;2;Boşanmış;3537;5;Hayır;8;4;1;Nadiren_Seyahat;3;1;12;1;2;Hayır
34;Araştırma ve Geliştirme;5;2;Tıp;Erkek;4;Evli;3986;1;Hayır;15;15;4;Nadiren_Seyahat;4;2;14;2;13;Hayır
60;Araştırma ve Geliştirme;1;4;Tıp;Erkek;4;Boşanmış;10883;3;Hayır;19;1;0;Nadiren_Seyahat;4;3;20;3;0;Hayır
33;Araştırma ve Geliştirme;21;3;Tıp;Erkek;2;Evli;2028;1;Hayır;14;14;2;Nadiren_Seyahat;3;1;18;2;13;Hayır
37;Satış;1;4;Tıp;Erkek;4;Boşanmış;9525;1;Hayır;6;6;1;Sık_Seyahat;2;2;14;3;3;Hayır
34;Araştırma ve Geliştirme;19;3;Yaşam Bilimleri;Kadın;4;Evli;2929;1;Hayır;10;10;8;Nadiren_Seyahat;3;1;12;2;7;Hayır
23;Satış;7;3;Yaşam Bilimleri;Erkek;4;Boşanmış;2275;1;Evet;3;3;0;Nadiren_Seyahat;3;1;21;3;2;Evet
44;Araştırma ve Geliştirme;2;3;Yaşam Bilimleri;Kadın;4;Evli;7879;1;Evet;9;8;6;Nadiren_Seyahat;3;3;19;3;7;Hayır
35;Araştırma ve Geliştirme;2;4;Tıp;Erkek;4;Bekar;4930;0;Evet;6;5;1;Sık_Seyahat;4;1;14;1;4;Hayır
43;Satış;2;3;Tıp;Erkek;4;Evli;7847;1;Evet;10;10;8;Nadiren_Seyahat;3;2;17;4;8;Hayır
24;Araştırma ve Geliştirme;9;3;Tıp;Erkek;3;Evli;4401;1;Hayır;5;5;0;Nadiren_Seyahat;3;1;16;3;4;Hayır
41;Satış;6;3;Pazarlama;Erkek;3;Bekar;9241;1;Hayır;10;10;8;Nadiren_Seyahat;3;3;12;4;7;Hayır
29;Araştırma ve Geliştirme;9;4;Tıp;Kadın;3;Evli;2974;9;Hayır;9;5;1;Nadiren_Seyahat;3;1;17;4;2;Hayır
36;Satış;2;4;Yaşam Bilimleri;Kadın;4;Bekar;4502;3;Hayır;17;13;6;Nadiren_Seyahat;2;2;15;3;7;Hayır
45;Araştırma ve Geliştirme;1;1;Yaşam Bilimleri;Erkek;3;Evli;10748;3;Hayır;25;23;14;Seyahat_Etmiyor;2;3;23;3;4;Hayır
24;İnsan Kaynakları;22;1;İnsan Kaynakları;Erkek;3;Evli;1555;1;Hayır;1;1;0;Nadiren_Seyahat;3;1;11;4;0;Evet
47;Satış;9;3;Yaşam Bilimleri;Erkek;3;Evli;12936;7;Hayır;25;23;14;Sık_Seyahat;1;4;11;3;10;Evet
26;Araştırma ve Geliştirme;17;4;Tıp;Erkek;3;Evli;2305;1;Hayır;3;3;0;Nadiren_Seyahat;4;1;15;4;2;Hayır
45;Araştırma ve Geliştirme;28;2;Teknik Derece;Kadın;2;Bekar;16704;1;Hayır;21;21;8;Nadiren_Seyahat;3;4;11;4;6;Hayır
32;Araştırma ve Geliştirme;10;3;Yaşam Bilimleri;Erkek;3;Evli;3433;6;Hayır;10;5;1;Sık_Seyahat;2;1;13;1;3;Hayır
31;Araştırma ve Geliştirme;2;4;Yaşam Bilimleri;Erkek;3;Evli;3477;1;Hayır;6;5;0;Nadiren_Seyahat;4;1;14;2;3;Hayır
41;İnsan Kaynakları;4;3;İnsan Kaynakları;Erkek;2;Evli;6430;6;Hayır;10;3;1;Seyahat_Etmiyor;3;2;19;3;2;Hayır
40;Araştırma ve Geliştirme;8;2;Yaşam Bilimleri;Kadın;1;Evli;6516;2;Evet;18;1;0;Nadiren_Seyahat;3;2;16;2;0;Hayır
24;Araştırma ve Geliştirme;29;1;Tıp;Erkek;1;Boşanmış;3907;1;Hayır;6;6;1;Nadiren_Seyahat;4;1;13;2;2;Hayır
46;Araştırma ve Geliştirme;13;4;Yaşam Bilimleri;Erkek;2;Bekar;5562;6;Hayır;19;10;0;Nadiren_Seyahat;3;2;14;3;9;Hayır
35;Araştırma ve Geliştirme;27;4;Yaşam Bilimleri;Erkek;3;Evli;6883;2;Hayır;17;7;0;Nadiren_Seyahat;3;2;16;4;7;Hayır
30;Araştırma ve Geliştirme;16;1;Yaşam Bilimleri;Erkek;4;Evli;2862;1;Hayır;10;10;0;Nadiren_Seyahat;2;1;12;2;8;Hayır
47;Satış;2;4;Pazarlama;Erkek;2;Evli;4978;7;Hayır;4;1;0;Seyahat_Etmiyor;1;2;11;3;0;Hayır
46;Satış;2;3;Yaşam Bilimleri;Erkek;4;Boşanmış;10368;4;Evet;13;10;0;Nadiren_Seyahat;2;3;12;3;3;Hayır
36;Satış;13;5;Pazarlama;Erkek;1;Boşanmış;6134;5;Evet;16;2;2;Nadiren_Seyahat;3;2;13;2;2;Evet
32;Satış;1;2;Yaşam Bilimleri;Erkek;2;Bekar;6735;6;Hayır;10;0;0;Nadiren_Seyahat;3;2;15;1;0;Evet
23;Araştırma ve Geliştirme;4;1;Tıp;Kadın;2;Bekar;3295;1;Hayır;3;3;1;Nadiren_Seyahat;1;1;13;3;2;Hayır
31;Araştırma ve Geliştirme;24;1;Teknik Derece;Kadın;4;Bekar;5238;2;Hayır;9;5;1;Sık_Seyahat;2;2;20;4;4;Hayır
39;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Erkek;4;Evli;6472;1;Evet;9;9;5;Seyahat_Etmiyor;3;2;15;4;8;Hayır
32;Satış;19;3;Yaşam Bilimleri;Erkek;3;Evli;9610;3;Hayır;10;4;0;Nadiren_Seyahat;1;3;13;4;2;Hayır
40;Satış;7;4;Tıp;Erkek;2;Bekar;19833;1;Hayır;21;21;12;Nadiren_Seyahat;2;5;14;2;8;Hayır
45;İnsan Kaynakları;4;3;Yaşam Bilimleri;Kadın;3;Evli;9756;4;Hayır;9;5;0;Nadiren_Seyahat;4;3;21;3;3;Hayır
30;Araştırma ve Geliştirme;2;4;Teknik Derece;Kadın;1;Bekar;4968;0;Hayır;10;9;0;Sık_Seyahat;3;1;16;4;7;Hayır
24;İnsan Kaynakları;10;3;Tıp;Erkek;4;Evli;2145;0;Hayır;3;2;2;Sık_Seyahat;3;1;14;1;1;Hayır
30;İnsan Kaynakları;8;3;İnsan Kaynakları;Kadın;4;Boşanmış;2180;6;Hayır;6;4;1;Sık_Seyahat;2;1;11;3;2;Evet
31;Satış;5;3;Teknik Derece;Erkek;3;Evli;8346;1;Hayır;6;5;0;Nadiren_Seyahat;3;2;19;1;2;Hayır
27;Araştırma ve Geliştirme;8;3;Tıp;Kadın;4;Bekar;3445;1;Hayır;6;6;1;Nadiren_Seyahat;2;1;11;3;4;Hayır
29;Satış;9;3;Pazarlama;Kadın;2;Bekar;2760;1;Hayır;2;2;2;Nadiren_Seyahat;3;1;13;2;2;Evet
29;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Erkek;3;Bekar;6294;8;Evet;10;3;0;Sık_Seyahat;4;2;12;4;2;Hayır
30;Satış;15;2;Pazarlama;Erkek;1;Boşanmış;7140;2;Hayır;12;7;1;Nadiren_Seyahat;3;3;11;3;7;Hayır
34;Araştırma ve Geliştirme;2;4;Tıp;Erkek;4;Evli;2932;0;Evet;6;5;1;Nadiren_Seyahat;3;1;14;4;2;Hayır
33;Satış;2;3;Pazarlama;Kadın;2;Bekar;5147;8;Hayır;13;11;1;Seyahat_Etmiyor;2;2;15;4;7;Hayır
49;Satış;11;4;Pazarlama;Kadın;4;Bekar;4507;3;Hayır;8;5;0;Nadiren_Seyahat;4;2;12;4;4;Hayır
33;Satış;16;3;Yaşam Bilimleri;Kadın;1;Bekar;8564;2;Evet;11;0;0;Nadiren_Seyahat;2;3;20;1;0;Evet
38;Araştırma ve Geliştirme;2;2;Tıp;Kadın;2;Evli;2468;4;Hayır;9;6;0;Sık_Seyahat;2;1;14;3;5;Hayır
31;Satış;16;4;Pazarlama;Erkek;3;Evli;8161;2;Hayır;10;1;0;Nadiren_Seyahat;3;3;13;1;0;Evet
29;Araştırma ve Geliştirme;4;3;Teknik Derece;Kadın;1;Boşanmış;2109;1;Hayır;1;1;0;Nadiren_Seyahat;3;1;13;4;0;Hayır
30;Araştırma ve Geliştirme;16;3;Yaşam Bilimleri;Erkek;3;Evli;5294;3;Hayır;10;7;1;Nadiren_Seyahat;3;2;16;3;7;Hayır
32;Araştırma ve Geliştirme;5;4;Teknik Derece;Erkek;2;Bekar;2718;2;Hayır;12;7;0;Seyahat_Etmiyor;3;1;14;2;7;Hayır
38;Araştırma ve Geliştirme;18;3;Tıp;Erkek;4;Evli;5811;3;Evet;15;1;1;Nadiren_Seyahat;3;2;16;2;0;Hayır
43;Araştırma ve Geliştirme;17;3;Teknik Derece;Erkek;3;Evli;2437;9;Evet;6;1;0;Sık_Seyahat;3;1;16;3;0;Evet
42;Araştırma ve Geliştirme;12;3;Tıp;Erkek;2;Boşanmış;2766;8;Hayır;7;5;0;Nadiren_Seyahat;2;1;22;2;4;Hayır
55;Araştırma ve Geliştirme;2;3;Tıp;Erkek;1;Evli;19038;8;Hayır;34;1;0;Nadiren_Seyahat;3;5;12;3;0;Hayır
33;Araştırma ve Geliştirme;4;3;Teknik Derece;Erkek;2;Boşanmış;3055;5;Hayır;11;9;1;Seyahat_Etmiyor;2;2;15;4;7;Hayır
41;Araştırma ve Geliştirme;9;4;Yaşam Bilimleri;Erkek;1;Boşanmış;2289;1;Hayır;5;5;0;Nadiren_Seyahat;3;1;20;3;4;Hayır
34;Satış;10;3;Yaşam Bilimleri;Erkek;3;Boşanmış;4001;1;Evet;15;15;0;Seyahat_Etmiyor;3;2;14;4;7;Hayır
53;Araştırma ve Geliştirme;1;4;Tıp;Kadın;3;Evli;12965;4;Evet;27;3;0;Seyahat_Etmiyor;2;4;20;1;2;Hayır
43;İnsan Kaynakları;2;3;Yaşam Bilimleri;Erkek;4;Bekar;3539;0;Hayır;10;9;1;Nadiren_Seyahat;3;1;13;2;8;Hayır
34;Satış;3;2;Yaşam Bilimleri;Kadın;4;Bekar;6029;5;Hayır;6;2;2;Nadiren_Seyahat;3;2;12;4;2;Hayır
21;Satış;7;1;Pazarlama;Erkek;2;Bekar;2679;1;Hayır;1;1;1;Nadiren_Seyahat;3;1;13;2;0;Evet
38;Araştırma ve Geliştirme;6;2;Diğer;Kadın;3;Evli;3702;1;Hayır;5;5;0;Nadiren_Seyahat;3;1;11;4;4;Hayır
22;Araştırma ve Geliştirme;8;1;Tıp;Kadın;1;Evli;2398;1;Evet;1;1;0;Nadiren_Seyahat;3;1;17;3;0;Evet
31;Satış;29;4;Pazarlama;Kadın;4;Evli;5468;1;Hayır;13;12;5;Nadiren_Seyahat;3;2;14;1;7;Hayır
51;Araştırma ve Geliştirme;3;3;Teknik Derece;Kadın;3;Evli;13116;2;Hayır;15;2;2;Nadiren_Seyahat;3;3;11;1;2;Hayır
37;Satış;9;2;Pazarlama;Erkek;2;Evli;4189;1;Hayır;5;5;0;Nadiren_Seyahat;3;2;14;2;3;Hayır
46;Araştırma ve Geliştirme;2;4;Tıp;Erkek;4;Boşanmış;19328;7;Evet;24;2;2;Nadiren_Seyahat;3;5;17;3;2;Hayır
36;Araştırma ve Geliştirme;10;3;Yaşam Bilimleri;Erkek;1;Evli;8321;7;Evet;15;12;5;Nadiren_Seyahat;3;3;13;4;7;Hayır
44;Araştırma ve Geliştirme;1;2;Tıp;Erkek;2;Boşanmış;2342;1;Evet;6;5;2;Sık_Seyahat;2;1;12;3;3;Evet
37;İnsan Kaynakları;8;2;Diğer;Erkek;2;Boşanmış;4071;2;Hayır;19;10;4;Nadiren_Seyahat;2;2;13;3;7;Hayır
35;Satış;27;3;Yaşam Bilimleri;Erkek;4;Bekar;5813;1;Evet;10;10;7;Nadiren_Seyahat;3;2;18;3;7;Evet
33;Araştırma ve Geliştirme;8;4;Yaşam Bilimleri;Erkek;1;Evli;3143;6;Hayır;14;10;7;Nadiren_Seyahat;3;1;19;4;6;Hayır
28;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Erkek;4;Evli;2044;1;Hayır;5;5;0;Nadiren_Seyahat;4;1;11;3;3;Hayır
39;Araştırma ve Geliştirme;10;1;Tıp;Erkek;3;Bekar;13464;7;Hayır;9;4;2;Nadiren_Seyahat;3;3;21;3;2;Hayır
46;Satış;26;2;Yaşam Bilimleri;Erkek;2;Bekar;7991;8;Hayır;6;2;2;Seyahat_Etmiyor;3;2;15;2;2;Hayır
40;Araştırma ve Geliştirme;2;2;Yaşam Bilimleri;Kadın;1;Evli;3377;4;Hayır;7;4;0;Nadiren_Seyahat;2;1;17;3;2;Hayır
42;Araştırma ve Geliştirme;13;3;Tıp;Erkek;1;Evli;5538;5;Hayır;10;0;0;Nadiren_Seyahat;2;2;18;2;0;Hayır
35;Araştırma ve Geliştirme;2;2;Tıp;Erkek;4;Boşanmış;5762;2;Hayır;15;7;1;Seyahat_Etmiyor;3;2;14;2;7;Hayır
38;İnsan Kaynakları;2;3;İnsan Kaynakları;Erkek;2;Boşanmış;2592;5;Hayır;13;11;3;Seyahat_Etmiyor;3;1;13;1;8;Hayır
34;Araştırma ve Geliştirme;9;4;Yaşam Bilimleri;Erkek;1;Evli;5346;4;Hayır;11;7;0;Sık_Seyahat;2;2;17;4;7;Evet
37;Araştırma ve Geliştirme;10;4;Tıp;Erkek;1;Bekar;4213;1;Hayır;10;10;0;Nadiren_Seyahat;1;2;15;4;8;Evet
39;Satış;20;3;Yaşam Bilimleri;Erkek;4;Boşanmış;4127;2;Hayır;7;2;2;Sık_Seyahat;3;2;18;3;2;Hayır
43;Araştırma ve Geliştirme;9;3;Yaşam Bilimleri;Erkek;3;Bekar;2438;4;Hayır;7;3;1;Seyahat_Etmiyor;2;1;13;1;2;Hayır
41;Araştırma ve Geliştirme;5;3;Yaşam Bilimleri;Erkek;2;Bekar;6870;3;Hayır;11;3;1;Nadiren_Seyahat;1;2;12;2;2;Hayır
41;Satış;4;1;Pazarlama;Kadın;3;Boşanmış;10447;0;Evet;23;22;13;Nadiren_Seyahat;4;3;13;3;5;Hayır
30;Araştırma ve Geliştirme;10;3;Tıp;Kadın;3;Bekar;9667;9;Hayır;9;7;0;Nadiren_Seyahat;3;3;14;1;2;Hayır
26;İnsan Kaynakları;20;2;Tıp;Kadın;2;Evli;2148;0;Evet;6;5;1;Nadiren_Seyahat;3;1;11;4;4;Evet
46;Araştırma ve Geliştirme;21;2;Tıp;Kadın;2;Evli;8926;4;Hayır;13;9;3;Nadiren_Seyahat;4;2;22;4;7;Evet
40;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Kadın;4;Boşanmış;6513;4;Hayır;12;5;0;Nadiren_Seyahat;3;2;17;3;3;Hayır
34;Satış;8;2;Teknik Derece;Erkek;3;Evli;6799;1;Hayır;10;10;4;Nadiren_Seyahat;3;2;21;2;8;Hayır
58;Satış;2;3;Tıp;Erkek;2;Boşanmış;16291;4;Hayır;37;16;14;Seyahat_Etmiyor;2;4;22;2;14;Hayır
35;Araştırma ve Geliştirme;23;4;Tıp;Erkek;3;Evli;2705;0;Hayır;6;5;0;Nadiren_Seyahat;4;1;16;2;3;Hayır
47;Araştırma ve Geliştirme;4;3;Yaşam Bilimleri;Kadın;2;Boşanmış;10333;8;Evet;28;22;14;Nadiren_Seyahat;3;3;12;3;10;Hayır
40;Araştırma ve Geliştirme;12;3;Yaşam Bilimleri;Kadın;1;Boşanmış;4448;2;Hayır;15;7;7;Nadiren_Seyahat;3;2;12;2;7;Hayır
54;Araştırma ve Geliştirme;7;4;Tıp;Kadın;4;Evli;6854;4;Hayır;14;7;1;Nadiren_Seyahat;2;2;15;4;7;Hayır
31;Satış;7;4;Pazarlama;Kadın;1;Evli;9637;2;Hayır;9;3;2;Sık_Seyahat;3;3;14;1;2;Hayır
28;Araştırma ve Geliştirme;1;3;Tıp;Kadın;1;Evli;3591;1;Hayır;3;3;1;Nadiren_Seyahat;3;1;25;3;2;Hayır
38;Satış;2;4;Pazarlama;Kadın;4;Evli;5405;2;Evet;20;4;0;Nadiren_Seyahat;2;2;20;2;3;Hayır
26;Satış;10;3;Tıp;Erkek;4;Bekar;4684;1;Hayır;5;5;1;Nadiren_Seyahat;3;2;13;3;2;Hayır
58;Araştırma ve Geliştirme;15;4;Yaşam Bilimleri;Erkek;3;Evli;15787;2;Evet;23;2;2;Sık_Seyahat;3;4;14;1;2;Hayır
18;Araştırma ve Geliştirme;14;3;Tıp;Kadın;3;Bekar;1514;1;Hayır;0;0;0;Seyahat_Etmiyor;1;1;16;2;0;Hayır
31;İnsan Kaynakları;18;5;İnsan Kaynakları;Erkek;1;Evli;2956;0;Hayır;2;1;0;Nadiren_Seyahat;3;1;17;4;0;Evet
29;İnsan Kaynakları;13;3;İnsan Kaynakları;Erkek;1;Boşanmış;2335;4;Evet;4;2;2;Nadiren_Seyahat;3;1;15;1;0;Evet
45;Satış;2;4;Yaşam Bilimleri;Kadın;3;Evli;5154;4;Hayır;10;8;5;Seyahat_Etmiyor;4;2;22;3;7;Hayır
36;Araştırma ve Geliştirme;2;4;Diğer;Kadın;2;Evli;6962;4;Evet;15;1;0;Nadiren_Seyahat;3;2;22;4;0;Hayır
43;Satış;2;4;Yaşam Bilimleri;Erkek;4;Evli;5675;1;Hayır;7;7;7;Sık_Seyahat;3;2;20;1;7;Hayır
27;Araştırma ve Geliştirme;5;2;Yaşam Bilimleri;Kadın;4;Bekar;2379;0;Evet;6;5;0;Sık_Seyahat;2;1;14;4;2;Hayır
29;Araştırma ve Geliştirme;20;1;Tıp;Erkek;4;Evli;3812;1;Hayır;11;11;3;Sık_Seyahat;4;1;13;4;10;Hayır
32;Satış;10;4;Pazarlama;Erkek;4;Bekar;4648;8;Hayır;4;0;0;Sık_Seyahat;4;2;13;4;0;Hayır
42;Araştırma ve Geliştirme;10;4;Teknik Derece;Erkek;3;Evli;2936;3;Hayır;10;6;3;Seyahat_Etmiyor;2;1;22;3;3;Hayır
47;Araştırma ve Geliştirme;9;4;Yaşam Bilimleri;Kadın;3;Bekar;2105;4;Hayır;7;2;2;Nadiren_Seyahat;3;1;12;2;0;Hayır
46;Araştırma ve Geliştirme;2;2;Yaşam Bilimleri;Erkek;4;Boşanmış;8578;3;Hayır;12;9;4;Nadiren_Seyahat;2;3;14;4;7;Hayır
28;İnsan Kaynakları;1;2;Yaşam Bilimleri;Erkek;4;Boşanmış;2706;1;Hayır;3;3;2;Seyahat_Etmiyor;3;1;15;3;2;Hayır
29;Araştırma ve Geliştirme;29;1;Yaşam Bilimleri;Erkek;3;Boşanmış;6384;8;Hayır;11;7;1;Nadiren_Seyahat;3;2;17;4;6;Hayır
42;Araştırma ve Geliştirme;8;3;Yaşam Bilimleri;Erkek;3;Bekar;3968;4;Hayır;8;0;0;Nadiren_Seyahat;3;1;13;4;0;Hayır
32;Satış;2;4;Pazarlama;Erkek;2;Bekar;9907;7;Evet;7;2;2;Nadiren_Seyahat;2;2;12;3;2;Evet
46;Satış;3;3;Teknik Derece;Kadın;1;Boşanmış;13225;2;Hayır;25;19;2;Nadiren_Seyahat;3;4;12;1;8;Hayır
27;Satış;23;1;Tıp;Kadın;3;Evli;3540;1;Hayır;9;9;5;Nadiren_Seyahat;3;2;21;2;8;Hayır
29;İnsan Kaynakları;6;1;Tıp;Erkek;2;Evli;2804;1;Hayır;1;1;0;Nadiren_Seyahat;3;1;11;4;0;Hayır
43;Araştırma ve Geliştirme;6;3;Tıp;Kadın;3;Evli;19392;7;Hayır;21;16;6;Nadiren_Seyahat;3;5;13;1;14;Hayır
48;Araştırma ve Geliştirme;10;3;Yaşam Bilimleri;Erkek;2;Evli;19665;4;Hayır;29;22;12;Nadiren_Seyahat;3;5;12;4;9;Hayır
29;Araştırma ve Geliştirme;24;2;Yaşam Bilimleri;Erkek;4;Bekar;2439;1;Evet;1;1;1;Sık_Seyahat;2;1;24;4;0;Evet
46;Satış;10;3;Yaşam Bilimleri;Kadın;2;Evli;7314;5;Hayır;14;8;0;Nadiren_Seyahat;3;3;21;3;7;Evet
27;Araştırma ve Geliştirme;15;3;Yaşam Bilimleri;Kadın;1;Evli;4774;0;Hayır;8;7;7;Sık_Seyahat;2;1;19;4;3;Hayır
39;Araştırma ve Geliştirme;19;4;Diğer;Erkek;4;Boşanmış;3902;8;Hayır;7;2;2;Nadiren_Seyahat;3;2;14;4;2;Hayır
55;Araştırma ve Geliştirme;2;4;Teknik Derece;Erkek;4;Evli;2662;8;Hayır;19;5;0;Nadiren_Seyahat;4;1;20;2;4;Hayır
28;Satış;3;3;Tıp;Kadın;2;Evli;2856;1;Hayır;1;1;0;Nadiren_Seyahat;3;1;19;2;0;Hayır
30;Satış;9;3;Tıp;Erkek;4;Bekar;1081;1;Hayır;1;1;0;Nadiren_Seyahat;2;1;13;2;0;Evet
22;Araştırma ve Geliştirme;7;1;Yaşam Bilimleri;Erkek;2;Bekar;2472;1;Evet;1;1;0;Nadiren_Seyahat;3;1;23;4;0;Evet
36;Satış;10;4;Teknik Derece;Kadın;3;Evli;5673;1;Evet;10;10;1;Nadiren_Seyahat;3;2;13;2;7;Hayır
31;Araştırma ve Geliştirme;20;3;Yaşam Bilimleri;Erkek;3;Boşanmış;4197;1;Hayır;10;10;0;Nadiren_Seyahat;3;2;11;2;2;Hayır
34;Satış;4;3;Yaşam Bilimleri;Erkek;4;Evli;9713;2;Evet;9;5;1;Nadiren_Seyahat;3;3;13;3;0;Hayır
29;Araştırma ve Geliştirme;7;3;Yaşam Bilimleri;Erkek;1;Bekar;2062;3;Hayır;11;3;1;Nadiren_Seyahat;3;1;14;4;2;Hayır
37;Araştırma ve Geliştirme;7;4;Tıp;Erkek;1;Evli;4284;5;Evet;16;5;0;Nadiren_Seyahat;3;2;22;4;4;Hayır
35;Araştırma ve Geliştirme;16;2;Diğer;Kadın;2;Evli;4788;0;Evet;4;3;0;Nadiren_Seyahat;3;2;11;4;2;Hayır
45;Araştırma ve Geliştirme;25;2;Yaşam Bilimleri;Kadın;4;Evli;5906;0;Hayır;10;9;3;Nadiren_Seyahat;2;2;13;2;8;Hayır
36;İnsan Kaynakları;2;1;İnsan Kaynakları;Erkek;4;Bekar;3886;1;Hayır;10;10;0;Sık_Seyahat;2;2;21;2;8;Hayır
40;Araştırma ve Geliştirme;1;4;Yaşam Bilimleri;Erkek;1;Boşanmış;16823;2;Hayır;22;19;11;Nadiren_Seyahat;3;4;11;1;16;Hayır
26;Araştırma ve Geliştirme;1;2;Yaşam Bilimleri;Kadın;3;Evli;2933;1;Evet;1;1;1;Nadiren_Seyahat;2;1;13;2;0;Hayır
27;Satış;2;2;Tıp;Kadın;3;Bekar;6500;0;Hayır;9;8;0;Nadiren_Seyahat;2;2;14;1;7;Hayır
48;Araştırma ve Geliştirme;22;3;Tıp;Kadın;4;Boşanmış;17174;3;Hayır;24;22;4;Sık_Seyahat;3;4;11;4;7;Hayır
44;Araştırma ve Geliştirme;1;4;Yaşam Bilimleri;Erkek;1;Evli;5033;2;Hayır;10;2;2;Nadiren_Seyahat;3;2;15;2;2;Hayır
34;Araştırma ve Geliştirme;16;4;Teknik Derece;Erkek;1;Evli;2307;1;Evet;5;5;3;Seyahat_Etmiyor;3;1;23;4;0;Evet
56;Araştırma ve Geliştirme;24;2;Yaşam Bilimleri;Erkek;4;Bekar;2587;1;Hayır;5;4;1;Nadiren_Seyahat;3;1;16;1;0;Evet
36;Satış;17;2;Pazarlama;Erkek;2;Evli;5507;2;Hayır;12;4;1;Nadiren_Seyahat;1;2;16;3;3;Hayır
41;Satış;8;3;Pazarlama;Kadın;2;Evli;4393;5;Hayır;14;5;1;Nadiren_Seyahat;3;2;21;3;4;Hayır
42;Araştırma ve Geliştirme;6;3;Tıp;Erkek;1;Evli;13348;9;Hayır;18;13;5;Nadiren_Seyahat;4;3;13;3;7;Hayır
31;Satış;10;2;Tıp;Kadın;4;Boşanmış;6583;2;Evet;8;5;1;Nadiren_Seyahat;3;2;11;3;4;Hayır
34;Satış;3;1;Tıp;Kadın;4;Evli;8103;3;Evet;9;4;0;Nadiren_Seyahat;2;2;12;4;1;Hayır
31;Araştırma ve Geliştirme;4;3;Tıp;Kadın;3;Boşanmış;3978;8;Hayır;4;2;2;Nadiren_Seyahat;2;1;12;1;2;Hayır
26;Araştırma ve Geliştirme;6;3;Diğer;Erkek;4;Evli;2544;0;Hayır;8;7;7;Sık_Seyahat;3;1;18;3;7;Hayır
45;Araştırma ve Geliştirme;1;4;Tıp;Erkek;3;Bekar;5399;4;Hayır;12;4;0;Sık_Seyahat;3;2;12;2;3;Hayır
33;Satış;10;4;Pazarlama;Erkek;3;Bekar;5487;1;Hayır;10;10;0;Nadiren_Seyahat;2;2;14;2;9;Hayır
28;Satış;1;2;Yaşam Bilimleri;Erkek;4;Evli;6834;1;Evet;7;7;0;Sık_Seyahat;3;2;12;3;7;Hayır
29;Satış;24;3;Teknik Derece;Erkek;1;Bekar;1091;1;Hayır;1;1;0;Sık_Seyahat;3;1;17;3;0;Evet
39;Satış;21;4;Yaşam Bilimleri;Kadın;3;Evli;5736;6;Hayır;10;3;1;Seyahat_Etmiyor;3;2;19;1;2;Hayır
27;Araştırma ve Geliştirme;2;4;Teknik Derece;Erkek;2;Evli;2226;1;Hayır;6;5;1;Nadiren_Seyahat;2;1;11;2;2;Hayır
34;Araştırma ve Geliştirme;22;4;Diğer;Erkek;4;Evli;5747;1;Evet;16;15;6;Sık_Seyahat;3;2;15;3;11;Hayır
28;Satış;13;2;Pazarlama;Kadın;3;Bekar;9854;3;Evet;6;2;2;Nadiren_Seyahat;3;2;11;4;2;Evet
47;Araştırma ve Geliştirme;14;4;Teknik Derece;Erkek;2;Evli;5467;8;Hayır;16;8;1;Seyahat_Etmiyor;4;2;18;3;7;Hayır
56;Satış;11;5;Pazarlama;Kadın;1;Evli;5380;4;Hayır;6;0;0;Nadiren_Seyahat;3;2;16;4;0;Hayır
39;Araştırma ve Geliştirme;9;2;Tıp;Erkek;1;Evli;5151;1;Hayır;10;10;7;Nadiren_Seyahat;3;2;25;1;9;Hayır
38;Araştırma ve Geliştirme;8;3;Tıp;Kadın;2;Boşanmış;2133;1;Evet;20;20;0;Sık_Seyahat;3;2;16;4;7;Hayır
58;Satış;21;3;Yaşam Bilimleri;Kadın;4;Evli;17875;4;Evet;29;1;0;Nadiren_Seyahat;2;4;13;4;0;Hayır
32;Araştırma ve Geliştirme;5;2;Yaşam Bilimleri;Kadın;3;Bekar;2432;3;Evet;8;4;0;Sık_Seyahat;3;1;14;1;3;Evet
38;Araştırma ve Geliştirme;9;2;Yaşam Bilimleri;Erkek;4;Boşanmış;4771;2;Hayır;10;5;0;Nadiren_Seyahat;4;1;19;2;3;Hayır
